metric_id,user_id,metric_date,sleep_score,activity_score,readiness_score
3284,39,2025-04-25,75.65,74.87,65.22
3285,39,2025-04-26,82.02,64.6,63.34
3286,39,2025-04-27,70.47,71.43,86.66
3287,39,2025-04-28,68.09,58.23,73.34
3288,39,2025-04-30,74.6,59.18,80.6
3289,39,2025-05-01,73.77,74.56,63.11
3290,40,2025-01-10,57.67,84.38,53.92
3291,40,2025-01-13,56.68,78.85,71.17
3292,40,2025-01-14,64.8,49.43,62.54
3293,40,2025-01-15,64.39,51.91,44.36
3294,40,2025-01-16,66.2,56.6,55.27
3295,40,2025-01-17,77.88,51.5,66.64
3296,40,2025-01-18,57.89,57.63,66.92
3297,40,2025-01-20,58.59,64.97,55.07
3298,40,2025-01-21,73.57,40.51,56.36
3299,40,2025-01-22,73.2,56.32,59.74
3300,40,2025-01-23,50.92,59.79,74.62
3301,40,2025-01-24,33.81,73.9,58.93
3302,40,2025-01-25,68.28,74.27,38.66
3303,40,2025-01-27,66.54,70.91,61.37
3304,40,2025-01-29,71.52,100.0,75.54
3305,40,2025-01-31,78.28,63.02,76.25
3306,40,2025-02-01,67.57,60.59,53.23
3307,40,2025-02-02,51.39,30.24,56.86
3308,40,2025-02-04,62.2,54.65,67.83
3309,40,2025-02-05,68.75,74.01,54.8
3310,40,2025-02-06,61.61,42.66,77.28
3311,40,2025-02-07,58.82,50.18,69.33
3312,40,2025-02-08,71.63,45.55,73.54
3313,40,2025-02-09,72.66,73.78,59.67
3314,40,2025-02-10,76.22,47.9,60.81
3315,40,2025-02-11,70.49,88.75,55.23
3316,40,2025-02-12,57.04,61.91,68.1
3317,40,2025-02-13,76.24,46.5,50.33
3318,40,2025-02-15,54.27,51.84,72.75
3319,40,2025-02-17,65.81,51.7,67.2
3320,40,2025-02-18,68.12,38.43,50.67
3321,40,2025-02-19,80.34,76.03,71.88
3322,40,2025-02-20,71.09,50.58,50.18
3323,40,2025-02-23,30.07,63.16,75.28
3324,40,2025-02-25,50.84,35.82,53.59
3325,40,2025-02-26,67.62,47.48,68.26
3326,40,2025-03-01,36.67,57.86,33.54
3327,40,2025-03-02,63.49,47.09,49.38
3328,40,2025-03-04,58.72,67.15,53.95
3329,40,2025-03-05,57.23,72.46,37.06
3330,40,2025-03-06,61.55,58.13,51.59
3331,40,2025-03-07,63.75,51.26,47.54
3332,40,2025-03-08,84.48,32.54,40.13
3333,40,2025-03-10,72.74,56.54,36.42
3334,40,2025-03-11,50.81,89.97,79.9
3335,40,2025-03-12,62.95,40.64,74.09
3336,40,2025-03-13,44.56,80.87,71.49
3337,40,2025-03-15,66.22,79.16,41.31
3338,40,2025-03-16,35.11,64.62,55.4
3339,40,2025-03-17,54.17,59.57,46.21
3340,40,2025-03-18,68.81,75.45,85.12
3341,40,2025-03-20,75.68,46.52,62.26
3342,40,2025-03-23,80.38,83.94,65.33
3343,40,2025-03-25,57.18,80.04,56.27
3344,40,2025-03-26,57.94,62.84,58.53
3345,40,2025-03-27,75.74,68.66,66.13
3346,40,2025-03-28,91.67,49.8,69.12
3347,40,2025-03-30,68.51,83.4,58.49
3348,40,2025-03-31,62.44,78.48,72.04
3349,40,2025-04-01,44.51,55.7,63.59
3350,40,2025-04-02,63.51,57.99,60.6
3351,40,2025-04-03,61.54,33.47,72.74
3352,40,2025-04-06,88.36,44.4,69.09
3353,40,2025-04-08,75.73,85.66,71.43
3354,40,2025-04-09,80.37,31.9,56.03
3355,40,2025-04-11,69.41,68.86,39.05
3356,40,2025-04-12,79.18,62.28,50.01
3357,40,2025-04-15,67.54,56.17,67.63
3358,40,2025-04-16,63.66,59.04,73.29
3359,40,2025-04-18,52.27,53.47,56.09
3360,40,2025-04-19,53.61,31.57,62.41
3361,40,2025-04-20,74.35,55.32,61.62
3362,40,2025-04-21,60.59,47.53,52.59
3363,40,2025-04-22,48.37,59.32,75.7
3364,40,2025-04-23,70.55,68.51,60.38
3365,40,2025-04-24,69.82,37.51,63.44
3366,40,2025-04-25,82.82,75.04,51.35
3367,40,2025-04-26,60.97,65.73,62.18
3368,40,2025-04-27,78.42,38.17,41.54
3369,40,2025-04-28,52.37,61.9,49.25
3370,40,2025-04-29,63.33,39.68,69.76
3371,40,2025-04-30,84.16,59.31,58.8
3372,40,2025-05-03,50.1,62.09,60.21
3373,40,2025-05-04,76.69,45.81,41.16
3374,40,2025-05-06,94.29,80.71,85.58
3375,40,2025-05-07,67.94,64.56,77.31
3376,40,2025-05-08,77.81,77.32,68.55
3377,40,2025-05-09,48.3,43.92,70.01
3378,41,2025-01-17,60.73,66.92,55.63
3379,41,2025-01-18,52.41,51.49,53.15
3380,41,2025-01-19,63.98,84.92,56.56
3381,41,2025-01-20,54.0,44.07,63.68
3382,41,2025-01-22,46.4,32.39,81.91
3383,41,2025-01-24,77.59,54.87,73.4
3384,41,2025-01-25,63.28,20.16,51.58
3385,41,2025-01-28,54.39,48.17,83.41
3386,41,2025-01-29,75.27,59.82,56.43
3387,41,2025-01-30,74.2,73.05,70.23
3388,41,2025-01-31,80.19,49.64,73.52
3389,41,2025-02-01,68.48,50.64,52.41
3390,41,2025-02-02,80.87,56.37,65.93
3391,41,2025-02-03,53.39,77.59,56.0
3392,41,2025-02-04,70.1,76.81,51.1
3393,41,2025-02-07,65.95,44.3,64.91
3394,41,2025-02-08,57.13,70.13,55.58
3395,41,2025-02-10,59.23,65.11,76.12
3396,41,2025-02-11,78.34,52.85,49.35
3397,41,2025-02-14,57.9,40.43,61.91
3398,41,2025-02-15,62.19,40.92,44.18
3399,41,2025-02-16,64.24,43.96,39.99
3400,41,2025-02-18,76.43,63.01,52.98
3401,41,2025-02-19,82.27,65.61,44.93
3402,41,2025-02-20,67.83,45.11,46.24
3403,41,2025-02-21,50.51,46.41,71.52
3404,41,2025-02-22,65.62,77.89,72.61
3405,41,2025-02-27,51.98,53.55,68.74
3406,41,2025-03-03,54.16,83.63,48.6
3407,41,2025-03-04,62.99,89.93,58.81
3408,41,2025-03-05,74.64,49.77,67.8
3409,41,2025-03-06,64.92,51.54,69.31
3410,41,2025-03-08,36.98,72.16,63.91
3411,41,2025-03-09,85.81,88.28,57.54
3412,41,2025-03-10,61.77,75.23,68.87
3413,41,2025-03-12,49.83,63.66,34.88
3414,41,2025-03-13,57.51,30.02,60.53
3415,41,2025-03-14,63.82,67.03,58.61
3416,41,2025-03-16,70.55,59.64,51.57
3417,41,2025-03-18,64.34,48.38,69.8
3418,41,2025-03-19,57.69,82.97,68.79
3419,41,2025-03-20,51.51,83.07,51.15
3420,41,2025-03-21,51.77,60.41,54.52
3421,41,2025-03-22,47.95,64.64,54.07
3422,41,2025-03-25,65.51,64.82,87.88
3423,41,2025-03-26,53.67,47.92,57.14
3424,41,2025-03-28,65.02,49.79,77.27
3425,41,2025-03-29,66.14,75.04,56.42
3426,41,2025-03-30,49.76,57.86,56.65
3427,41,2025-03-31,79.24,37.56,75.23
3428,41,2025-04-01,66.45,62.64,62.6
3429,41,2025-04-04,58.01,62.37,67.28
3430,41,2025-04-07,63.29,94.33,57.71
3431,41,2025-04-08,70.25,67.2,85.78
3432,41,2025-04-09,51.62,51.64,56.35
3433,41,2025-04-10,68.69,56.37,55.5
3434,41,2025-04-11,62.62,52.12,71.95
3435,41,2025-04-12,56.05,43.82,53.75
3436,41,2025-04-14,58.25,56.79,66.03
3437,41,2025-04-15,66.61,72.64,79.21
3438,41,2025-04-17,77.41,26.06,50.93
3439,41,2025-04-20,53.75,30.59,71.53
3440,41,2025-04-22,68.73,84.69,48.93
3441,41,2025-04-23,75.2,62.46,70.23
3442,41,2025-04-24,79.06,61.61,48.52
3443,41,2025-04-25,49.75,37.28,57.12
3444,41,2025-04-26,55.21,76.2,45.95
3445,41,2025-04-27,65.98,57.15,54.87
3446,41,2025-04-28,67.45,75.26,91.93
3447,41,2025-04-29,69.75,70.78,74.1
3448,41,2025-04-30,61.08,69.0,73.12
3449,41,2025-05-02,72.0,77.5,55.63
3450,41,2025-05-04,61.27,64.69,65.9
3451,41,2025-05-05,51.84,57.57,62.21
3452,41,2025-05-06,84.26,44.29,54.28
3453,41,2025-05-07,56.57,75.77,65.85
3454,41,2025-05-08,63.3,45.45,58.65
3455,41,2025-05-09,66.69,60.87,61.62
3456,41,2025-05-10,43.5,59.03,63.93
3457,41,2025-05-11,57.32,37.25,53.15
3458,41,2025-05-13,56.32,74.94,60.46
3459,41,2025-05-14,68.33,58.97,51.61
3460,41,2025-05-15,55.84,66.09,55.29
3461,41,2025-05-16,58.07,58.05,62.06
3462,42,2025-01-24,78.71,67.05,70.24
3463,42,2025-01-25,65.12,57.24,64.53
3464,42,2025-01-26,61.25,40.05,60.6
3465,42,2025-01-27,68.83,77.43,61.49
3466,42,2025-01-28,64.59,40.55,64.61
3467,42,2025-01-31,59.28,78.4,73.19
3468,42,2025-02-02,70.48,63.18,66.94
3469,42,2025-02-03,58.68,52.1,40.56
3470,42,2025-02-04,80.54,46.39,69.42
3471,42,2025-02-05,65.14,51.23,68.24
3472,42,2025-02-06,65.43,58.98,69.25
3473,42,2025-02-07,70.87,76.6,67.89
3474,42,2025-02-08,45.49,43.88,63.05
3475,42,2025-02-10,66.7,68.12,55.71
3476,42,2025-02-11,59.14,50.05,71.18
3477,42,2025-02-12,65.85,53.78,69.31
3478,42,2025-02-13,59.78,64.28,58.12
3479,42,2025-02-14,67.75,41.07,68.05
3480,42,2025-02-15,71.17,44.09,65.42
3481,42,2025-02-16,68.96,73.66,39.9
3482,42,2025-02-18,73.05,69.03,65.98
3483,42,2025-02-19,69.04,76.47,50.19
3484,42,2025-02-20,63.87,49.16,65.9
3485,42,2025-02-21,70.72,55.56,58.82
3486,42,2025-02-23,63.52,63.56,65.65
3487,42,2025-02-24,56.28,81.82,45.35
3488,42,2025-02-26,57.38,77.21,45.25
3489,42,2025-02-27,72.17,39.57,75.59
3490,42,2025-02-28,47.17,78.31,60.02
3491,42,2025-03-01,54.41,83.67,75.85
3492,42,2025-03-02,79.89,55.86,71.39
3493,42,2025-03-05,47.84,80.0,80.63
3494,42,2025-03-06,75.68,63.34,56.12
3495,42,2025-03-08,79.47,57.82,52.62
3496,42,2025-03-09,67.8,75.14,66.18
3497,42,2025-03-10,81.39,59.75,61.69
3498,42,2025-03-11,65.23,42.8,53.53
3499,42,2025-03-13,78.91,93.06,52.69
3500,42,2025-03-14,45.82,76.3,48.43
3501,42,2025-03-16,72.07,72.91,32.66
3502,42,2025-03-17,66.35,69.58,39.99
3503,42,2025-03-19,60.93,75.2,47.68
3504,42,2025-03-20,86.37,43.71,31.41
3505,42,2025-03-21,66.4,67.26,78.31
3506,42,2025-03-24,66.86,75.51,70.4
3507,42,2025-03-25,62.52,70.72,70.7
3508,42,2025-03-26,57.91,50.64,53.51
3509,42,2025-03-27,60.97,51.8,54.44
3510,42,2025-03-28,82.57,49.46,47.61
3511,42,2025-03-30,63.79,44.34,57.98
3512,42,2025-03-31,52.05,57.88,53.01
3513,42,2025-04-02,54.73,56.38,59.62
3514,42,2025-04-04,54.46,77.87,66.41
3515,42,2025-04-07,64.16,44.67,74.59
3516,42,2025-04-08,77.62,48.63,59.13
3517,42,2025-04-09,68.23,73.22,80.4
3518,42,2025-04-10,63.6,77.15,66.46
3519,42,2025-04-11,56.64,23.98,51.28
3520,42,2025-04-12,47.93,40.37,48.52
3521,42,2025-04-13,64.4,19.93,53.8
3522,42,2025-04-15,56.55,71.34,48.44
3523,42,2025-04-17,70.24,50.68,51.21
3524,42,2025-04-18,73.15,50.05,66.17
3525,42,2025-04-20,69.28,32.3,53.38
3526,42,2025-04-21,67.52,50.83,52.33
3527,42,2025-04-22,61.02,50.84,66.88
3528,42,2025-04-23,64.01,53.62,68.75
3529,42,2025-04-24,71.28,69.6,60.91
3530,42,2025-04-25,59.56,47.66,47.78
3531,42,2025-04-26,54.75,72.97,71.75
3532,42,2025-04-28,49.05,55.48,48.8
3533,42,2025-04-29,80.52,30.71,54.17
3534,42,2025-04-30,78.15,55.9,50.63
3535,42,2025-05-01,74.94,67.2,71.52
3536,42,2025-05-02,85.57,87.75,57.44
3537,42,2025-05-03,57.75,60.78,71.29
3538,42,2025-05-04,73.66,66.76,22.41
3539,42,2025-05-05,52.58,56.92,55.25
3540,42,2025-05-07,62.28,73.6,80.33
3541,42,2025-05-08,46.96,39.35,54.79
3542,42,2025-05-09,68.35,82.03,65.36
3543,42,2025-05-11,94.01,68.09,61.64
3544,42,2025-05-12,55.91,79.52,59.25
3545,42,2025-05-13,70.51,68.14,37.01
3546,42,2025-05-15,60.56,60.21,76.5
3547,42,2025-05-16,52.88,58.21,60.78
3548,42,2025-05-17,62.01,43.8,50.79
3549,42,2025-05-18,84.98,57.87,53.59
3550,42,2025-05-19,47.32,53.95,65.9
3551,42,2025-05-20,65.86,57.43,56.31
3552,42,2025-05-21,54.33,41.36,84.87
3553,42,2025-05-23,59.86,77.81,64.64
3554,43,2025-01-10,71.08,88.55,76.68
3555,43,2025-01-11,65.13,57.07,75.19
3556,43,2025-01-12,68.2,60.45,74.97
3557,43,2025-01-13,69.58,85.43,61.54
3558,43,2025-01-14,54.6,56.2,72.08
3559,43,2025-01-15,75.29,86.72,50.13
3560,43,2025-01-16,62.36,48.71,60.94
3561,43,2025-01-17,55.5,72.42,58.05
3562,43,2025-01-18,51.94,37.23,50.1
3563,43,2025-01-19,55.43,57.34,52.62
3564,43,2025-01-20,68.31,61.82,63.53
3565,43,2025-01-21,55.24,67.21,67.08
3566,43,2025-01-22,65.59,69.87,77.76
3567,43,2025-01-23,70.98,43.73,54.22
3568,43,2025-01-24,74.19,88.07,63.14
3569,43,2025-01-26,69.74,44.44,41.99
3570,43,2025-01-27,60.65,90.16,69.93
3571,43,2025-01-28,61.53,62.77,46.86
3572,43,2025-01-29,64.6,77.79,97.76
3573,43,2025-01-30,56.83,60.45,58.4
3574,43,2025-02-01,70.79,40.07,62.42
3575,43,2025-02-02,63.97,53.32,71.63
3576,43,2025-02-03,77.05,39.62,73.39
3577,43,2025-02-05,63.54,57.27,72.85
3578,43,2025-02-09,66.41,58.07,40.77
3579,43,2025-02-10,54.26,85.7,48.92
3580,43,2025-02-12,65.81,44.77,73.4
3581,43,2025-02-13,67.04,63.49,77.85
3582,43,2025-02-14,52.78,78.46,58.0
3583,43,2025-02-16,60.17,71.66,63.21
3584,43,2025-02-17,60.5,63.43,46.69
3585,43,2025-02-19,61.92,45.57,62.29
3586,43,2025-02-20,63.77,73.45,41.16
3587,43,2025-02-21,58.86,85.29,70.19
3588,43,2025-02-22,54.29,56.69,62.29
3589,43,2025-02-23,70.4,71.61,60.47
3590,43,2025-02-24,62.38,63.78,67.39
3591,43,2025-02-27,67.35,51.28,46.59
3592,43,2025-02-28,68.63,32.12,65.94
3593,43,2025-03-02,62.91,42.94,59.41
3594,43,2025-03-03,72.79,62.79,63.54
3595,43,2025-03-08,55.62,41.15,71.46
3596,43,2025-03-11,60.18,47.45,55.01
3597,43,2025-03-12,68.18,58.38,63.81
3598,43,2025-03-14,64.81,77.99,51.17
3599,43,2025-03-15,56.08,65.14,52.82
3600,43,2025-03-16,73.9,53.41,58.74
3601,43,2025-03-17,69.39,56.27,53.59
3602,43,2025-03-18,63.09,83.67,54.89
3603,43,2025-03-19,70.76,47.39,81.33
3604,43,2025-03-21,62.79,73.21,49.68
3605,43,2025-03-22,58.4,77.58,68.1
3606,43,2025-03-24,73.05,58.08,62.34
3607,43,2025-03-25,67.35,33.59,65.99
3608,43,2025-03-26,74.88,67.16,67.71
3609,43,2025-03-27,56.22,71.04,46.25
3610,43,2025-03-28,49.89,80.36,44.71
3611,43,2025-03-29,61.31,100.0,37.54
3612,43,2025-03-30,60.26,74.75,51.82
3613,43,2025-04-01,57.35,61.1,61.35
3614,43,2025-04-02,62.74,62.66,69.08
3615,43,2025-04-03,64.55,67.89,92.74
3616,43,2025-04-04,71.53,44.06,60.76
3617,43,2025-04-06,62.64,80.25,65.32
3618,43,2025-04-07,72.31,75.05,51.69
3619,43,2025-04-08,61.87,80.89,95.42
3620,43,2025-04-09,70.45,52.89,49.45
3621,43,2025-04-10,58.21,58.38,61.15
3622,43,2025-04-15,67.21,64.74,73.45
3623,43,2025-04-16,69.24,66.79,73.72
3624,43,2025-04-19,63.06,46.04,79.25
3625,43,2025-04-20,65.47,62.95,67.55
3626,43,2025-04-22,65.98,76.57,61.02
3627,43,2025-04-23,72.66,69.5,53.59
3628,43,2025-04-24,70.83,51.82,47.78
3629,43,2025-04-26,56.88,57.69,59.82
3630,43,2025-04-27,71.7,48.05,54.3
3631,43,2025-04-28,72.72,59.03,49.06
3632,43,2025-04-29,79.87,45.69,62.11
3633,43,2025-04-30,58.85,60.27,23.37
3634,43,2025-05-03,78.34,45.02,43.65
3635,43,2025-05-04,67.94,72.71,81.56
3636,43,2025-05-05,77.16,39.68,53.93
3637,43,2025-05-08,71.98,61.33,78.33
3638,43,2025-05-09,70.42,61.16,56.61
3639,44,2025-01-19,80.59,85.83,68.67
3640,44,2025-01-20,87.67,83.15,87.11
3641,44,2025-01-23,73.07,92.41,84.4
3642,44,2025-01-24,80.0,90.82,90.29
3643,44,2025-01-26,79.52,96.94,85.95
3644,44,2025-01-27,80.44,78.56,83.51
3645,44,2025-02-01,79.83,77.22,77.67
3646,44,2025-02-02,91.77,72.32,84.89
3647,44,2025-02-04,88.34,85.65,82.53
3648,44,2025-02-06,87.14,85.1,86.87
3649,44,2025-02-07,83.2,78.88,87.2
3650,44,2025-02-08,84.03,83.43,83.67
3651,44,2025-02-09,93.05,84.14,91.23
3652,44,2025-02-10,79.97,100.0,82.28
3653,44,2025-02-12,85.76,79.65,76.32
3654,44,2025-02-13,84.3,80.97,80.05
3655,44,2025-02-14,87.64,87.72,84.96
3656,44,2025-02-15,86.15,84.31,86.06
3657,44,2025-02-17,81.78,74.66,85.9
3658,44,2025-02-18,80.86,86.14,70.28
3659,44,2025-02-19,79.24,91.21,92.95
3660,44,2025-02-20,79.49,88.06,80.54
3661,44,2025-02-22,85.16,81.16,65.68
3662,44,2025-02-23,86.47,75.72,82.5
3663,44,2025-02-25,93.01,83.74,82.38
3664,44,2025-02-26,78.7,81.54,82.82
3665,44,2025-02-28,94.85,82.29,72.13
3666,44,2025-03-01,75.92,77.44,81.19
3667,44,2025-03-02,91.14,83.53,85.28
3668,44,2025-03-04,83.81,79.22,82.96
3669,44,2025-03-05,89.74,72.3,85.24
3670,44,2025-03-06,80.74,83.48,79.91
3671,44,2025-03-07,86.73,94.33,80.73
3672,44,2025-03-08,79.51,88.03,84.89
3673,44,2025-03-09,76.68,80.02,84.74
3674,44,2025-03-10,84.23,92.71,80.16
3675,44,2025-03-11,91.48,81.11,79.01
3676,44,2025-03-12,80.41,86.09,83.03
3677,44,2025-03-13,82.85,82.58,80.33
3678,44,2025-03-14,80.45,96.01,89.31
3679,44,2025-03-15,82.14,96.38,93.93
3680,44,2025-03-16,90.32,92.19,83.89
3681,44,2025-03-17,88.75,74.24,92.66
3682,44,2025-03-19,84.21,77.75,93.46
3683,44,2025-03-20,83.26,73.77,94.49
3684,44,2025-03-21,82.29,79.71,85.21
3685,44,2025-03-22,77.21,80.05,85.23
3686,44,2025-03-23,83.85,75.75,81.34
3687,44,2025-03-24,83.7,81.91,81.28
3688,44,2025-03-25,85.74,89.23,82.26
3689,44,2025-03-26,88.11,79.63,81.75
3690,44,2025-03-27,85.99,74.32,77.91
3691,44,2025-03-28,81.77,78.39,81.87
3692,44,2025-03-31,83.42,86.43,84.69
3693,44,2025-04-01,87.36,81.84,83.53
3694,44,2025-04-03,85.27,84.64,76.79
3695,44,2025-04-05,84.09,89.05,94.25
3696,44,2025-04-08,80.12,71.84,71.5
3697,44,2025-04-09,87.54,77.03,80.86
3698,44,2025-04-10,90.19,84.74,80.99
3699,44,2025-04-12,79.49,71.09,79.17
3700,44,2025-04-13,82.46,83.06,82.67
3701,44,2025-04-14,83.99,82.85,77.49
3702,44,2025-04-15,96.61,90.67,83.07
3703,44,2025-04-16,88.44,79.68,71.78
3704,44,2025-04-17,82.14,83.22,77.87
3705,44,2025-04-18,91.44,72.66,95.52
3706,44,2025-04-20,85.7,79.47,97.37
3707,44,2025-04-21,88.73,82.65,80.9
3708,44,2025-04-22,79.66,73.33,90.94
3709,44,2025-04-26,88.23,80.62,75.68
3710,44,2025-04-28,80.95,79.28,85.86
3711,44,2025-05-01,83.64,65.76,84.59
3712,44,2025-05-03,87.13,86.99,80.49
3713,44,2025-05-04,81.09,85.93,81.21
3714,44,2025-05-05,82.07,76.56,82.98
3715,44,2025-05-08,90.1,91.57,84.21
3716,44,2025-05-10,84.13,75.22,95.97
3717,44,2025-05-11,85.0,89.93,91.5
3718,44,2025-05-14,79.05,86.14,83.63
3719,44,2025-05-15,85.87,72.11,83.75
3720,44,2025-05-16,84.71,72.83,93.0
3721,44,2025-05-17,87.85,79.4,86.42
3722,44,2025-05-18,80.51,83.38,77.88
3723,45,2025-01-28,66.11,92.19,65.18
3724,45,2025-01-30,61.02,48.1,46.18
3725,45,2025-02-01,53.6,12.77,64.23
3726,45,2025-02-02,71.88,25.75,57.83
3727,45,2025-02-06,71.46,68.77,53.79
3728,45,2025-02-07,82.23,73.82,52.66
3729,45,2025-02-09,73.16,63.93,63.44
3730,45,2025-02-10,62.91,78.19,66.64
3731,45,2025-02-12,68.55,85.98,64.69
3732,45,2025-02-13,65.74,63.3,64.87
3733,45,2025-02-14,59.01,73.43,60.85
3734,45,2025-02-17,72.23,66.05,66.46
3735,45,2025-02-18,69.81,44.89,69.8
3736,45,2025-02-20,64.84,56.01,63.31
3737,45,2025-02-21,60.16,72.99,47.88
3738,45,2025-02-22,82.55,57.87,54.84
3739,45,2025-02-24,73.37,55.68,51.92
3740,45,2025-02-25,56.72,60.61,68.94
3741,45,2025-03-01,75.5,63.24,68.63
3742,45,2025-03-02,59.37,43.79,68.27
3743,45,2025-03-03,64.71,43.41,59.47
3744,45,2025-03-07,60.0,49.06,44.13
3745,45,2025-03-08,54.17,45.83,60.66
3746,45,2025-03-09,80.58,83.52,71.81
3747,45,2025-03-10,66.37,71.42,61.33
3748,45,2025-03-11,63.64,63.78,66.37
3749,45,2025-03-12,72.82,77.11,62.37
3750,45,2025-03-15,63.19,56.04,58.74
3751,45,2025-03-16,54.13,54.97,55.21
3752,45,2025-03-17,65.45,54.42,50.52
3753,45,2025-03-18,70.55,68.37,57.71
3754,45,2025-03-19,57.12,64.25,64.75
3755,45,2025-03-22,61.61,81.26,76.89
3756,45,2025-03-23,51.17,67.19,58.29
3757,45,2025-03-24,61.87,46.32,59.21
3758,45,2025-03-25,65.86,44.39,42.71
3759,45,2025-03-26,70.34,67.65,66.1
3760,45,2025-03-27,64.76,82.11,67.53
3761,45,2025-03-29,75.23,61.28,49.59
3762,45,2025-03-30,64.7,47.59,57.93
3763,45,2025-03-31,71.41,74.14,54.55
3764,45,2025-04-01,64.61,62.71,62.04
3765,45,2025-04-02,61.74,47.09,73.16
3766,45,2025-04-03,73.99,30.06,73.02
3767,45,2025-04-04,71.58,47.59,81.77
3768,45,2025-04-05,46.47,46.32,61.56
3769,45,2025-04-10,76.22,60.93,59.04
3770,45,2025-04-11,66.01,46.94,42.43
3771,45,2025-04-15,53.91,68.98,37.67
3772,45,2025-04-17,57.94,86.72,77.59
3773,45,2025-04-19,72.94,54.08,73.16
3774,45,2025-04-20,72.57,51.96,55.82
3775,45,2025-04-21,74.99,60.68,47.07
3776,45,2025-04-22,74.52,68.84,60.01
3777,45,2025-04-23,59.21,56.11,56.79
3778,45,2025-04-24,48.05,43.58,65.65
3779,45,2025-04-25,70.09,81.89,73.96
3780,45,2025-04-26,53.01,57.57,58.79
3781,45,2025-04-28,69.91,64.32,70.59
3782,45,2025-04-29,60.99,48.6,71.9
3783,45,2025-04-30,51.25,40.37,48.64
3784,45,2025-05-01,73.87,55.56,53.08
3785,45,2025-05-02,73.32,27.86,46.61
3786,45,2025-05-04,67.99,55.09,58.54
3787,45,2025-05-05,54.2,64.4,48.48
3788,45,2025-05-06,87.38,60.57,76.72
3789,45,2025-05-07,60.02,50.63,51.28
3790,45,2025-05-08,61.82,63.46,52.14
3791,45,2025-05-10,62.43,43.27,36.48
3792,45,2025-05-11,50.77,68.07,59.87
3793,45,2025-05-12,48.76,30.01,59.56
3794,45,2025-05-14,64.52,72.98,64.21
3795,45,2025-05-16,73.56,61.09,64.89
3796,45,2025-05-17,77.78,71.66,63.26
3797,45,2025-05-18,77.93,34.75,62.69
3798,45,2025-05-19,65.78,72.24,62.24
3799,45,2025-05-20,68.04,64.25,78.13
3800,45,2025-05-22,59.59,63.76,56.19
3801,45,2025-05-23,75.56,57.56,69.03
3802,45,2025-05-24,55.96,72.79,26.89
3803,45,2025-05-25,63.69,41.56,55.21
3804,46,2025-01-19,72.8,83.95,72.34
3805,46,2025-01-21,78.11,69.37,54.88
3806,46,2025-01-22,75.74,74.21,75.16
3807,46,2025-01-26,84.18,86.99,91.45
3808,46,2025-01-27,69.42,91.26,82.91
3809,46,2025-01-28,73.38,86.62,86.92
3810,46,2025-01-30,78.53,70.8,70.3
3811,46,2025-01-31,77.43,62.57,66.76
3812,46,2025-02-01,62.19,51.04,68.56
3813,46,2025-02-02,74.9,64.01,63.65
3814,46,2025-02-03,73.31,55.44,72.72
3815,46,2025-02-05,91.66,73.51,83.16
3816,46,2025-02-08,86.73,72.26,67.39
3817,46,2025-02-09,68.69,81.4,57.73
3818,46,2025-02-10,77.18,82.78,68.14
3819,46,2025-02-11,70.83,71.58,73.06
3820,46,2025-02-13,75.45,73.39,69.6
3821,46,2025-02-16,89.46,57.19,62.21
3822,46,2025-02-17,75.02,76.72,77.88
3823,46,2025-02-20,66.64,75.61,69.58
3824,46,2025-02-21,84.33,77.85,79.11
3825,46,2025-02-22,92.34,72.0,77.12
3826,46,2025-02-23,74.8,75.16,68.96
3827,46,2025-02-24,75.3,75.29,82.84
3828,46,2025-02-25,73.18,62.3,77.83
3829,46,2025-02-26,76.66,74.08,63.4
3830,46,2025-02-27,68.88,73.87,63.0
3831,46,2025-02-28,75.66,85.83,61.6
3832,46,2025-03-01,71.2,69.73,69.45
3833,46,2025-03-02,84.05,72.31,71.48
3834,46,2025-03-03,59.78,74.11,75.37
3835,46,2025-03-04,79.9,53.73,55.19
3836,46,2025-03-05,67.52,69.51,86.17
3837,46,2025-03-06,76.02,48.27,82.15
3838,46,2025-03-08,89.41,75.44,74.15
3839,46,2025-03-09,83.06,69.81,89.39
3840,46,2025-03-11,80.17,67.36,67.45
3841,46,2025-03-12,63.23,61.15,58.0
3842,46,2025-03-13,78.23,87.2,73.58
3843,46,2025-03-14,69.94,78.64,93.46
3844,46,2025-03-15,64.45,64.27,61.83
3845,46,2025-03-16,68.49,70.89,77.36
3846,46,2025-03-18,81.55,65.01,74.82
3847,46,2025-03-20,67.12,80.5,79.2
3848,46,2025-03-21,79.71,87.5,71.56
3849,46,2025-03-22,66.16,73.78,76.92
3850,46,2025-03-23,82.56,65.79,76.71
3851,46,2025-03-26,76.59,60.93,74.51
3852,46,2025-03-27,73.02,66.65,80.32
3853,46,2025-03-28,87.4,78.3,67.71
3854,46,2025-03-30,68.63,78.0,72.08
3855,46,2025-04-01,73.66,75.35,81.45
3856,46,2025-04-02,75.84,69.98,74.72
3857,46,2025-04-06,74.16,82.57,72.81
3858,46,2025-04-07,83.59,69.3,66.37
3859,46,2025-04-08,84.56,73.93,85.97
3860,46,2025-04-09,83.96,69.5,63.93
3861,46,2025-04-11,74.27,58.95,76.38
3862,46,2025-04-12,71.86,62.29,44.73
3863,46,2025-04-13,71.2,94.82,84.41
3864,46,2025-04-14,66.45,74.96,77.68
3865,46,2025-04-15,71.9,77.18,70.6
